rel_thres,strategy,dataset,model,fold,sera_score,config
0.8,SMT,data\a1,BaggingRegressor,0,45.19752377256139,fixed_params
0.8,SMT,data\a1,BaggingRegressor,1,1500.7077502260972,fixed_params
0.8,SMT,data\a1,BaggingRegressor,2,4594.715326637502,fixed_params
0.8,SMT,data\a1,BaggingRegressor,3,1110.5195826683914,fixed_params
0.8,SMT,data\a1,BaggingRegressor,4,35.70382979777629,fixed_params
0.8,SMT,data\a1,BaggingRegressor,5,39.165298465345835,fixed_params
0.8,SMT,data\a1,BaggingRegressor,6,2426.13470193476,fixed_params
0.8,SMT,data\a1,BaggingRegressor,7,23.820151349342122,fixed_params
0.8,SMT,data\a1,BaggingRegressor,8,5163.331303269662,fixed_params
0.8,SMT,data\a1,BaggingRegressor,9,6040.1694301957705,fixed_params
0.8,SMT,data\a1,BaggingRegressor,10,3044.696136530616,fixed_params
0.8,SMT,data\a1,BaggingRegressor,11,1840.9681489079521,fixed_params
0.8,SMT,data\a1,BaggingRegressor,12,4667.359683991087,fixed_params
0.8,SMT,data\a1,BaggingRegressor,13,55.56417873054601,fixed_params
0.8,SMT,data\a1,BaggingRegressor,14,46.0265944888189,fixed_params
0.8,SMT,data\a1,BaggingRegressor,15,40.54397365035745,fixed_params
0.8,SMT,data\a1,BaggingRegressor,16,2299.0792584540964,fixed_params
0.8,SMT,data\a1,BaggingRegressor,17,937.0603419479843,fixed_params
0.8,SMT,data\a1,BaggingRegressor,18,4392.161555521618,fixed_params
0.8,SMT,data\a1,BaggingRegressor,19,2653.4994771077068,fixed_params
0.8,SMT,data\a1,DecisionTreeRegressor,0,80.62459132361366,fixed_params
0.8,SMT,data\a1,DecisionTreeRegressor,1,3423.371350000001,fixed_params
0.8,SMT,data\a1,DecisionTreeRegressor,2,5521.097300000001,fixed_params
0.8,SMT,data\a1,DecisionTreeRegressor,3,2274.8287575080426,fixed_params
0.8,SMT,data\a1,DecisionTreeRegressor,4,47.803137439829946,fixed_params
0.8,SMT,data\a1,DecisionTreeRegressor,5,65.26529440075035,fixed_params
0.8,SMT,data\a1,DecisionTreeRegressor,6,4669.9191364583385,fixed_params
0.8,SMT,data\a1,DecisionTreeRegressor,7,45.40963728941211,fixed_params
0.8,SMT,data\a1,DecisionTreeRegressor,8,9097.98183269274,fixed_params
0.8,SMT,data\a1,DecisionTreeRegressor,9,14718.428100000001,fixed_params
0.8,SMT,data\a1,DecisionTreeRegressor,10,6245.443012451012,fixed_params
0.8,SMT,data\a1,DecisionTreeRegressor,11,5562.310424457901,fixed_params
0.8,SMT,data\a1,DecisionTreeRegressor,12,9235.198945452654,fixed_params
0.8,SMT,data\a1,DecisionTreeRegressor,13,60.05521553025076,fixed_params
0.8,SMT,data\a1,DecisionTreeRegressor,14,68.53745,fixed_params
0.8,SMT,data\a1,DecisionTreeRegressor,15,25.170599724562617,fixed_params
0.8,SMT,data\a1,DecisionTreeRegressor,16,4921.881642752072,fixed_params
0.8,SMT,data\a1,DecisionTreeRegressor,17,2234.7531500000005,fixed_params
0.8,SMT,data\a1,DecisionTreeRegressor,18,9020.772442140838,fixed_params
0.8,SMT,data\a1,DecisionTreeRegressor,19,3351.9166500000006,fixed_params
0.8,SMT,data\a1,MLPRegressor,0,45862.511338234675,fixed_params
0.8,SMT,data\a1,MLPRegressor,1,922998.8936402054,fixed_params
0.8,SMT,data\a1,MLPRegressor,2,116352.83016843731,fixed_params
0.8,SMT,data\a1,MLPRegressor,3,1366154.8331862057,fixed_params
0.8,SMT,data\a1,MLPRegressor,4,37781.20236704986,fixed_params
0.8,SMT,data\a1,MLPRegressor,5,5126.297959072087,fixed_params
0.8,SMT,data\a1,MLPRegressor,6,38842.669864745876,fixed_params
0.8,SMT,data\a1,MLPRegressor,7,15632.612814606122,fixed_params
0.8,SMT,data\a1,MLPRegressor,8,63327.562724351985,fixed_params
0.8,SMT,data\a1,MLPRegressor,9,64794.83713403866,fixed_params
0.8,SMT,data\a1,MLPRegressor,10,33722.50837009989,fixed_params
0.8,SMT,data\a1,MLPRegressor,11,176352.37747738208,fixed_params
0.8,SMT,data\a1,MLPRegressor,12,16879.60550778773,fixed_params
0.8,SMT,data\a1,MLPRegressor,13,21749.063787994866,fixed_params
0.8,SMT,data\a1,MLPRegressor,14,40474.119110609434,fixed_params
0.8,SMT,data\a1,MLPRegressor,15,154360.36900321205,fixed_params
0.8,SMT,data\a1,MLPRegressor,16,79351.53555472319,fixed_params
0.8,SMT,data\a1,MLPRegressor,17,140464.74293471436,fixed_params
0.8,SMT,data\a1,MLPRegressor,18,687564.997693947,fixed_params
0.8,SMT,data\a1,MLPRegressor,19,3261564.353289964,fixed_params
0.8,SMT,data\a1,RandomForestRegressor,0,38.78791182280691,fixed_params
0.8,SMT,data\a1,RandomForestRegressor,1,1819.5738950910318,fixed_params
0.8,SMT,data\a1,RandomForestRegressor,2,4222.610534732861,fixed_params
