rel_thres,strategy,dataset,model,fold,sera_score,config
0.6,SMT,data\a1,BaggingRegressor,0,44.94158982878076,fixed_params
0.6,SMT,data\a1,BaggingRegressor,1,1480.931848572693,fixed_params
0.6,SMT,data\a1,BaggingRegressor,2,2993.2800220689037,fixed_params
0.6,SMT,data\a1,BaggingRegressor,3,1123.0964011660353,fixed_params
0.6,SMT,data\a1,BaggingRegressor,4,32.43924920807063,fixed_params
0.6,SMT,data\a1,BaggingRegressor,5,32.72305170302199,fixed_params
0.6,SMT,data\a1,BaggingRegressor,6,2867.7789301160406,fixed_params
0.6,SMT,data\a1,BaggingRegressor,7,22.990310831032527,fixed_params
0.6,SMT,data\a1,BaggingRegressor,8,7277.317184391696,fixed_params
0.6,SMT,data\a1,BaggingRegressor,9,5352.754768204373,fixed_params
0.6,SMT,data\a1,BaggingRegressor,10,2735.2768936688794,fixed_params
0.6,SMT,data\a1,BaggingRegressor,11,2362.7601538318354,fixed_params
0.6,SMT,data\a1,BaggingRegressor,12,4441.629455987024,fixed_params
0.6,SMT,data\a1,BaggingRegressor,13,47.4358214752383,fixed_params
0.6,SMT,data\a1,BaggingRegressor,14,45.21708224443237,fixed_params
0.6,SMT,data\a1,BaggingRegressor,15,50.65253298703325,fixed_params
0.6,SMT,data\a1,BaggingRegressor,16,3512.9705101353657,fixed_params
0.6,SMT,data\a1,BaggingRegressor,17,1192.5470989381465,fixed_params
0.6,SMT,data\a1,BaggingRegressor,18,3004.1945469306497,fixed_params
0.6,SMT,data\a1,BaggingRegressor,19,2696.4600077702607,fixed_params
0.6,SMT,data\a1,DecisionTreeRegressor,0,53.279030403115286,fixed_params
0.6,SMT,data\a1,DecisionTreeRegressor,1,4598.814351254948,fixed_params
0.6,SMT,data\a1,DecisionTreeRegressor,2,5507.795400000001,fixed_params
0.6,SMT,data\a1,DecisionTreeRegressor,3,2085.008249899994,fixed_params
0.6,SMT,data\a1,DecisionTreeRegressor,4,49.94428106375981,fixed_params
0.6,SMT,data\a1,DecisionTreeRegressor,5,79.45636487984929,fixed_params
0.6,SMT,data\a1,DecisionTreeRegressor,6,2639.625206039089,fixed_params
0.6,SMT,data\a1,DecisionTreeRegressor,7,50.70701630975791,fixed_params
0.6,SMT,data\a1,DecisionTreeRegressor,8,8522.678530629246,fixed_params
0.6,SMT,data\a1,DecisionTreeRegressor,9,4711.21705853268,fixed_params
0.6,SMT,data\a1,DecisionTreeRegressor,10,5092.322890491548,fixed_params
0.6,SMT,data\a1,DecisionTreeRegressor,11,4550.287733749922,fixed_params
0.6,SMT,data\a1,DecisionTreeRegressor,12,1483.8390576773536,fixed_params
0.6,SMT,data\a1,DecisionTreeRegressor,13,34.18690000000001,fixed_params
0.6,SMT,data\a1,DecisionTreeRegressor,14,60.08349608953624,fixed_params
0.6,SMT,data\a1,DecisionTreeRegressor,15,65.38060450161726,fixed_params
0.6,SMT,data\a1,DecisionTreeRegressor,16,2195.692722531016,fixed_params
0.6,SMT,data\a1,DecisionTreeRegressor,17,2842.1021821921518,fixed_params
0.6,SMT,data\a1,DecisionTreeRegressor,18,5231.263094716141,fixed_params
0.6,SMT,data\a1,DecisionTreeRegressor,19,6563.3303189520575,fixed_params
0.6,SMT,data\a1,MLPRegressor,0,13194.076938959708,fixed_params
0.6,SMT,data\a1,MLPRegressor,1,14548111.31385881,fixed_params
0.6,SMT,data\a1,MLPRegressor,2,274004.67940776027,fixed_params
0.6,SMT,data\a1,MLPRegressor,3,17583.024984187952,fixed_params
0.6,SMT,data\a1,MLPRegressor,4,91591.24277116182,fixed_params
0.6,SMT,data\a1,MLPRegressor,5,24467.948855945702,fixed_params
0.6,SMT,data\a1,MLPRegressor,6,68148.39802636899,fixed_params
0.6,SMT,data\a1,MLPRegressor,7,47810.502635446384,fixed_params
0.6,SMT,data\a1,MLPRegressor,8,69287.82664461216,fixed_params
0.6,SMT,data\a1,MLPRegressor,9,36345.555530000776,fixed_params
0.6,SMT,data\a1,MLPRegressor,10,190967.6708938374,fixed_params
0.6,SMT,data\a1,MLPRegressor,11,252840.20143782388,fixed_params
0.6,SMT,data\a1,MLPRegressor,12,5995.168712979716,fixed_params
0.6,SMT,data\a1,MLPRegressor,13,4640.28326678757,fixed_params
0.6,SMT,data\a1,MLPRegressor,14,12558.863426396456,fixed_params
0.6,SMT,data\a1,MLPRegressor,15,3550.3215042402917,fixed_params
0.6,SMT,data\a1,MLPRegressor,16,318591.93277950917,fixed_params
0.6,SMT,data\a1,MLPRegressor,17,226555.92851892166,fixed_params
0.6,SMT,data\a1,MLPRegressor,18,191558.14856915746,fixed_params
0.6,SMT,data\a1,MLPRegressor,19,3940239.0764637874,fixed_params
0.6,SMT,data\a1,RandomForestRegressor,0,42.37437275507343,fixed_params
0.6,SMT,data\a1,RandomForestRegressor,1,1156.5485356436025,fixed_params
0.6,SMT,data\a1,RandomForestRegressor,2,4165.510485439195,fixed_params
0.6,SMT,data\a1,RandomForestRegressor,3,663.6280349591365,fixed_params
0.6,SMT,data\a1,RandomForestRegressor,4,32.69106819509486,fixed_params
0.6,SMT,data\a1,RandomForestRegressor,5,32.32965503976839,fixed_params
0.6,SMT,data\a1,RandomForestRegressor,6,1740.8474250277814,fixed_params
0.6,SMT,data\a1,RandomForestRegressor,7,18.492184178733762,fixed_params
0.6,SMT,data\a1,RandomForestRegressor,8,5234.960828658686,fixed_params
0.6,SMT,data\a1,RandomForestRegressor,9,4942.678600613116,fixed_params
0.6,SMT,data\a1,RandomForestRegressor,10,2262.4458313724804,fixed_params
0.6,SMT,data\a1,RandomForestRegressor,11,1821.0354965154404,fixed_params
0.6,SMT,data\a1,RandomForestRegressor,12,3998.532295808575,fixed_params
0.6,SMT,data\a1,RandomForestRegressor,13,38.66874043463929,fixed_params
0.6,SMT,data\a1,RandomForestRegressor,14,40.61279697693396,fixed_params
0.6,SMT,data\a1,RandomForestRegressor,15,45.03338211768937,fixed_params
0.6,SMT,data\a1,RandomForestRegressor,16,1928.0802627185294,fixed_params
0.6,SMT,data\a1,RandomForestRegressor,17,398.20875927622563,fixed_params
0.6,SMT,data\a1,RandomForestRegressor,18,3720.967280723507,fixed_params
