rel_thres,strategy,dataset,model,fold,sera_score,config
1.0,SMT,data\a1,BaggingRegressor,0,34.861332000000004,fixed_params
1.0,SMT,data\a1,BaggingRegressor,1,3087.14676077782,fixed_params
1.0,SMT,data\a1,BaggingRegressor,2,4521.501394048593,fixed_params
1.0,SMT,data\a1,BaggingRegressor,3,898.3522133616686,fixed_params
1.0,SMT,data\a1,BaggingRegressor,4,63.684176044751105,fixed_params
1.0,SMT,data\a1,BaggingRegressor,5,35.06648217648679,fixed_params
1.0,SMT,data\a1,BaggingRegressor,6,1793.6208254382482,fixed_params
1.0,SMT,data\a1,BaggingRegressor,7,22.751420057169096,fixed_params
1.0,SMT,data\a1,BaggingRegressor,8,4334.209210112886,fixed_params
1.0,SMT,data\a1,BaggingRegressor,9,7333.560682555515,fixed_params
1.0,SMT,data\a1,BaggingRegressor,10,3368.1063812686143,fixed_params
1.0,SMT,data\a1,BaggingRegressor,11,3471.3650847886033,fixed_params
1.0,SMT,data\a1,BaggingRegressor,12,3605.581371120288,fixed_params
1.0,SMT,data\a1,BaggingRegressor,13,30.367913279673044,fixed_params
1.0,SMT,data\a1,BaggingRegressor,14,55.67283046674019,fixed_params
1.0,SMT,data\a1,BaggingRegressor,15,49.588685961282536,fixed_params
1.0,SMT,data\a1,BaggingRegressor,16,3578.0585436804727,fixed_params
1.0,SMT,data\a1,BaggingRegressor,17,594.9163498717511,fixed_params
1.0,SMT,data\a1,BaggingRegressor,18,3367.7096572530177,fixed_params
1.0,SMT,data\a1,BaggingRegressor,19,4028.3416898346495,fixed_params
1.0,SMT,data\a1,DecisionTreeRegressor,0,54.689400000000006,fixed_params
1.0,SMT,data\a1,DecisionTreeRegressor,1,3434.768150000001,fixed_params
1.0,SMT,data\a1,DecisionTreeRegressor,2,2880.3598500000003,fixed_params
1.0,SMT,data\a1,DecisionTreeRegressor,3,2059.283542185892,fixed_params
1.0,SMT,data\a1,DecisionTreeRegressor,4,60.15763919257117,fixed_params
1.0,SMT,data\a1,DecisionTreeRegressor,5,43.0141,fixed_params
1.0,SMT,data\a1,DecisionTreeRegressor,6,5146.311620586244,fixed_params
1.0,SMT,data\a1,DecisionTreeRegressor,7,50.28729248464564,fixed_params
1.0,SMT,data\a1,DecisionTreeRegressor,8,2846.1990013050695,fixed_params
1.0,SMT,data\a1,DecisionTreeRegressor,9,7998.385721303675,fixed_params
1.0,SMT,data\a1,DecisionTreeRegressor,10,4412.1290160713215,fixed_params
1.0,SMT,data\a1,DecisionTreeRegressor,11,2045.6149999999998,fixed_params
1.0,SMT,data\a1,DecisionTreeRegressor,12,7465.147484851302,fixed_params
1.0,SMT,data\a1,DecisionTreeRegressor,13,33.55842719370141,fixed_params
1.0,SMT,data\a1,DecisionTreeRegressor,14,84.11230317972944,fixed_params
1.0,SMT,data\a1,DecisionTreeRegressor,15,79.17951129939019,fixed_params
1.0,SMT,data\a1,DecisionTreeRegressor,16,7943.428819803605,fixed_params
1.0,SMT,data\a1,DecisionTreeRegressor,17,3737.147828128205,fixed_params
1.0,SMT,data\a1,DecisionTreeRegressor,18,4364.387455808331,fixed_params
1.0,SMT,data\a1,DecisionTreeRegressor,19,5011.36345,fixed_params
1.0,SMT,data\a1,MLPRegressor,0,383027.9100975335,fixed_params
1.0,SMT,data\a1,MLPRegressor,1,1680157.5929168032,fixed_params
1.0,SMT,data\a1,MLPRegressor,2,564103.9564441855,fixed_params
1.0,SMT,data\a1,MLPRegressor,3,705097.0337997989,fixed_params
1.0,SMT,data\a1,MLPRegressor,4,24173.6046497669,fixed_params
1.0,SMT,data\a1,MLPRegressor,5,15750.122755221764,fixed_params
1.0,SMT,data\a1,MLPRegressor,6,42711.267258803935,fixed_params
1.0,SMT,data\a1,MLPRegressor,7,39522.61891487274,fixed_params
1.0,SMT,data\a1,MLPRegressor,8,26337.532518180324,fixed_params
1.0,SMT,data\a1,MLPRegressor,9,145825.6202319481,fixed_params
1.0,SMT,data\a1,MLPRegressor,10,103591.93664902908,fixed_params
1.0,SMT,data\a1,MLPRegressor,11,293869.2445922014,fixed_params
1.0,SMT,data\a1,MLPRegressor,12,40106.58803529645,fixed_params
1.0,SMT,data\a1,MLPRegressor,13,4063.216625039775,fixed_params
1.0,SMT,data\a1,MLPRegressor,14,106123.49733685135,fixed_params
1.0,SMT,data\a1,MLPRegressor,15,20762.27677711308,fixed_params
1.0,SMT,data\a1,MLPRegressor,16,271932.2065115174,fixed_params
1.0,SMT,data\a1,MLPRegressor,17,241371.9960383808,fixed_params
1.0,SMT,data\a1,MLPRegressor,18,167457.02191746968,fixed_params
1.0,SMT,data\a1,MLPRegressor,19,220436.84549623504,fixed_params
1.0,SMT,data\a1,RandomForestRegressor,0,37.491177572898295,fixed_params
1.0,SMT,data\a1,RandomForestRegressor,1,2522.908274199759,fixed_params
1.0,SMT,data\a1,RandomForestRegressor,2,4448.126254013147,fixed_params
1.0,SMT,data\a1,RandomForestRegressor,3,1266.6162048919339,fixed_params
1.0,SMT,data\a1,RandomForestRegressor,4,50.90649599727059,fixed_params
1.0,SMT,data\a1,RandomForestRegressor,5,32.739322155,fixed_params
1.0,SMT,data\a1,RandomForestRegressor,6,1609.2024968305705,fixed_params
1.0,SMT,data\a1,RandomForestRegressor,7,18.63771740534329,fixed_params
1.0,SMT,data\a1,RandomForestRegressor,8,4217.287450993446,fixed_params
1.0,SMT,data\a1,RandomForestRegressor,9,6496.579295176306,fixed_params
1.0,SMT,data\a1,RandomForestRegressor,10,3218.687230801286,fixed_params
1.0,SMT,data\a1,RandomForestRegressor,11,2050.5613317743937,fixed_params
1.0,SMT,data\a1,RandomForestRegressor,12,4170.246486634702,fixed_params
1.0,SMT,data\a1,RandomForestRegressor,13,32.73663016192266,fixed_params
1.0,SMT,data\a1,RandomForestRegressor,14,43.236523138188005,fixed_params
1.0,SMT,data\a1,RandomForestRegressor,15,34.30934918,fixed_params
1.0,SMT,data\a1,RandomForestRegressor,16,3674.964291105877,fixed_params
1.0,SMT,data\a1,RandomForestRegressor,17,323.2626373749979,fixed_params
1.0,SMT,data\a1,RandomForestRegressor,18,4022.5895243556824,fixed_params
1.0,SMT,data\a1,RandomForestRegressor,19,2542.8957990357862,fixed_params
