rel_thres,strategy,dataset,model,fold,sera_score,config
0.94,SMT,data\a1,BaggingRegressor,0,43.720426999999994,fixed_params
0.94,SMT,data\a1,BaggingRegressor,1,1822.6744699212204,fixed_params
0.94,SMT,data\a1,BaggingRegressor,2,5052.993647791825,fixed_params
0.94,SMT,data\a1,BaggingRegressor,3,1468.859291405436,fixed_params
0.94,SMT,data\a1,BaggingRegressor,4,34.286393499999996,fixed_params
0.94,SMT,data\a1,BaggingRegressor,5,36.20191965493622,fixed_params
0.94,SMT,data\a1,BaggingRegressor,6,1622.5868520000001,fixed_params
0.94,SMT,data\a1,BaggingRegressor,7,21.316057499999996,fixed_params
0.94,SMT,data\a1,BaggingRegressor,8,7867.965816957543,fixed_params
0.94,SMT,data\a1,BaggingRegressor,9,5277.212088198914,fixed_params
0.94,SMT,data\a1,BaggingRegressor,10,2947.2474708787886,fixed_params
0.94,SMT,data\a1,BaggingRegressor,11,1509.0053281435225,fixed_params
0.94,SMT,data\a1,BaggingRegressor,12,2984.470723448492,fixed_params
0.94,SMT,data\a1,BaggingRegressor,13,49.790114,fixed_params
0.94,SMT,data\a1,BaggingRegressor,14,49.2001015,fixed_params
0.94,SMT,data\a1,BaggingRegressor,15,51.68090888687785,fixed_params
0.94,SMT,data\a1,BaggingRegressor,16,2320.1451095000007,fixed_params
0.94,SMT,data\a1,BaggingRegressor,17,99.86982400000005,fixed_params
0.94,SMT,data\a1,BaggingRegressor,18,3090.300690920447,fixed_params
0.94,SMT,data\a1,BaggingRegressor,19,2468.988923283035,fixed_params
0.94,SMT,data\a1,DecisionTreeRegressor,0,119.6025,fixed_params
0.94,SMT,data\a1,DecisionTreeRegressor,1,4000.261782465424,fixed_params
0.94,SMT,data\a1,DecisionTreeRegressor,2,5795.474182644076,fixed_params
0.94,SMT,data\a1,DecisionTreeRegressor,3,1642.9905,fixed_params
0.94,SMT,data\a1,DecisionTreeRegressor,4,24.32505,fixed_params
0.94,SMT,data\a1,DecisionTreeRegressor,5,48.5642,fixed_params
0.94,SMT,data\a1,DecisionTreeRegressor,6,5088.701800000001,fixed_params
0.94,SMT,data\a1,DecisionTreeRegressor,7,28.787300000000002,fixed_params
0.94,SMT,data\a1,DecisionTreeRegressor,8,8446.081310672073,fixed_params
0.94,SMT,data\a1,DecisionTreeRegressor,9,9486.062452250573,fixed_params
0.94,SMT,data\a1,DecisionTreeRegressor,10,6004.854452240766,fixed_params
0.94,SMT,data\a1,DecisionTreeRegressor,11,5294.086735880615,fixed_params
0.94,SMT,data\a1,DecisionTreeRegressor,12,5206.274870807599,fixed_params
0.94,SMT,data\a1,DecisionTreeRegressor,13,58.355900000000005,fixed_params
0.94,SMT,data\a1,DecisionTreeRegressor,14,57.94920000000001,fixed_params
0.94,SMT,data\a1,DecisionTreeRegressor,15,64.48045280290431,fixed_params
0.94,SMT,data\a1,DecisionTreeRegressor,16,5181.6277,fixed_params
0.94,SMT,data\a1,DecisionTreeRegressor,17,2941.8027999999995,fixed_params
0.94,SMT,data\a1,DecisionTreeRegressor,18,2357.947168099314,fixed_params
0.94,SMT,data\a1,DecisionTreeRegressor,19,4446.4445000000005,fixed_params
0.94,SMT,data\a1,MLPRegressor,0,464952.6760687985,fixed_params
0.94,SMT,data\a1,MLPRegressor,1,7880340.7359018605,fixed_params
0.94,SMT,data\a1,MLPRegressor,2,257733.61640187175,fixed_params
0.94,SMT,data\a1,MLPRegressor,3,1371376.6746013425,fixed_params
0.94,SMT,data\a1,MLPRegressor,4,189719.08639257422,fixed_params
0.94,SMT,data\a1,MLPRegressor,5,5477.47389188217,fixed_params
0.94,SMT,data\a1,MLPRegressor,6,148820.3973071169,fixed_params
0.94,SMT,data\a1,MLPRegressor,7,121818.31480541351,fixed_params
0.94,SMT,data\a1,MLPRegressor,8,26372.605785851916,fixed_params
0.94,SMT,data\a1,MLPRegressor,9,246680.98745209054,fixed_params
0.94,SMT,data\a1,MLPRegressor,10,118057.11575884889,fixed_params
0.94,SMT,data\a1,MLPRegressor,11,271501.5619835462,fixed_params
0.94,SMT,data\a1,MLPRegressor,12,16378.930695184617,fixed_params
0.94,SMT,data\a1,MLPRegressor,13,30800.638651121426,fixed_params
0.94,SMT,data\a1,MLPRegressor,14,94050.10400815895,fixed_params
0.94,SMT,data\a1,MLPRegressor,15,1527.0781635051821,fixed_params
0.94,SMT,data\a1,MLPRegressor,16,127189.75129060536,fixed_params
0.94,SMT,data\a1,MLPRegressor,17,196225.43459191467,fixed_params
0.94,SMT,data\a1,MLPRegressor,18,99490.26093021272,fixed_params
0.94,SMT,data\a1,MLPRegressor,19,126474.96525339644,fixed_params
0.94,SMT,data\a1,RandomForestRegressor,0,34.928097405,fixed_params
0.94,SMT,data\a1,RandomForestRegressor,1,1935.3076208742323,fixed_params
0.94,SMT,data\a1,RandomForestRegressor,2,3916.9811375683666,fixed_params
0.94,SMT,data\a1,RandomForestRegressor,3,574.5573556621894,fixed_params
0.94,SMT,data\a1,RandomForestRegressor,4,41.917873268100806,fixed_params
0.94,SMT,data\a1,RandomForestRegressor,5,35.04522343886095,fixed_params
