rel_thres,strategy,dataset,model,fold,sera_score,config
0.9,SMT,data\a1,BaggingRegressor,0,57.08807625725402,fixed_params
0.9,SMT,data\a1,BaggingRegressor,1,2516.1777037070165,fixed_params
0.9,SMT,data\a1,BaggingRegressor,2,3775.6350926413647,fixed_params
0.9,SMT,data\a1,BaggingRegressor,3,221.93414310720044,fixed_params
0.9,SMT,data\a1,BaggingRegressor,4,50.37304637883082,fixed_params
0.9,SMT,data\a1,BaggingRegressor,5,30.1363555,fixed_params
0.9,SMT,data\a1,BaggingRegressor,6,2291.6388065436117,fixed_params
0.9,SMT,data\a1,BaggingRegressor,7,12.800421469866608,fixed_params
0.9,SMT,data\a1,BaggingRegressor,8,5975.972884891258,fixed_params
0.9,SMT,data\a1,BaggingRegressor,9,5991.212595696488,fixed_params
0.9,SMT,data\a1,BaggingRegressor,10,2482.9258099110816,fixed_params
0.9,SMT,data\a1,BaggingRegressor,11,1467.0536218533157,fixed_params
0.9,SMT,data\a1,BaggingRegressor,12,3262.318556980871,fixed_params
0.9,SMT,data\a1,BaggingRegressor,13,29.435764678945638,fixed_params
0.9,SMT,data\a1,BaggingRegressor,14,42.81481079448138,fixed_params
0.9,SMT,data\a1,BaggingRegressor,15,34.54856958886629,fixed_params
0.9,SMT,data\a1,BaggingRegressor,16,2019.507125976348,fixed_params
0.9,SMT,data\a1,BaggingRegressor,17,769.3508324719112,fixed_params
0.9,SMT,data\a1,BaggingRegressor,18,3945.5508260960587,fixed_params
0.9,SMT,data\a1,BaggingRegressor,19,3272.6571422555126,fixed_params
0.9,SMT,data\a1,DecisionTreeRegressor,0,52.297527162400385,fixed_params
0.9,SMT,data\a1,DecisionTreeRegressor,1,4652.026742924895,fixed_params
0.9,SMT,data\a1,DecisionTreeRegressor,2,3755.269850000001,fixed_params
0.9,SMT,data\a1,DecisionTreeRegressor,3,3738.4215,fixed_params
0.9,SMT,data\a1,DecisionTreeRegressor,4,56.064936061211384,fixed_params
0.9,SMT,data\a1,DecisionTreeRegressor,5,60.67617766864077,fixed_params
0.9,SMT,data\a1,DecisionTreeRegressor,6,16009.43305,fixed_params
0.9,SMT,data\a1,DecisionTreeRegressor,7,87.3345791217951,fixed_params
0.9,SMT,data\a1,DecisionTreeRegressor,8,4412.801167094425,fixed_params
0.9,SMT,data\a1,DecisionTreeRegressor,9,7584.0798,fixed_params
0.9,SMT,data\a1,DecisionTreeRegressor,10,5509.75698623672,fixed_params
0.9,SMT,data\a1,DecisionTreeRegressor,11,5938.407838694105,fixed_params
0.9,SMT,data\a1,DecisionTreeRegressor,12,7705.644511168689,fixed_params
0.9,SMT,data\a1,DecisionTreeRegressor,13,79.56821530314097,fixed_params
0.9,SMT,data\a1,DecisionTreeRegressor,14,59.03295426014119,fixed_params
0.9,SMT,data\a1,DecisionTreeRegressor,15,78.46813383662654,fixed_params
0.9,SMT,data\a1,DecisionTreeRegressor,16,3557.332369826817,fixed_params
0.9,SMT,data\a1,DecisionTreeRegressor,17,3479.94825,fixed_params
0.9,SMT,data\a1,DecisionTreeRegressor,18,9226.456025442707,fixed_params
0.9,SMT,data\a1,DecisionTreeRegressor,19,7820.833049999999,fixed_params
0.9,SMT,data\a1,MLPRegressor,0,213946.27230093785,fixed_params
0.9,SMT,data\a1,MLPRegressor,1,42016730.41120625,fixed_params
0.9,SMT,data\a1,MLPRegressor,2,353828.1587608965,fixed_params
0.9,SMT,data\a1,MLPRegressor,3,478896.66654995724,fixed_params
0.9,SMT,data\a1,MLPRegressor,4,11515.978137584409,fixed_params
0.9,SMT,data\a1,MLPRegressor,5,39926.97749765736,fixed_params
0.9,SMT,data\a1,MLPRegressor,6,59232.421458495824,fixed_params
0.9,SMT,data\a1,MLPRegressor,7,70095.49267138769,fixed_params
0.9,SMT,data\a1,MLPRegressor,8,27070.334463574665,fixed_params
0.9,SMT,data\a1,MLPRegressor,9,39129.64280141577,fixed_params
0.9,SMT,data\a1,MLPRegressor,10,26323.158424753707,fixed_params
0.9,SMT,data\a1,MLPRegressor,11,71689.3722739096,fixed_params
0.9,SMT,data\a1,MLPRegressor,12,11392.70065481707,fixed_params
0.9,SMT,data\a1,MLPRegressor,13,2149.9033119630903,fixed_params
0.9,SMT,data\a1,MLPRegressor,14,3212.950180950425,fixed_params
0.9,SMT,data\a1,MLPRegressor,15,1034.8847888892376,fixed_params
0.9,SMT,data\a1,MLPRegressor,16,320549.54405651765,fixed_params
0.9,SMT,data\a1,MLPRegressor,17,163392.6922465972,fixed_params
0.9,SMT,data\a1,MLPRegressor,18,1343553.4695646781,fixed_params
0.9,SMT,data\a1,MLPRegressor,19,1213200.1507575298,fixed_params
0.9,SMT,data\a1,RandomForestRegressor,0,40.94547369585483,fixed_params
0.9,SMT,data\a1,RandomForestRegressor,1,2412.787873614919,fixed_params
0.9,SMT,data\a1,RandomForestRegressor,2,3947.5496208054237,fixed_params
0.9,SMT,data\a1,RandomForestRegressor,3,673.2315685018993,fixed_params
0.9,SMT,data\a1,RandomForestRegressor,4,39.67114721562157,fixed_params
0.9,SMT,data\a1,RandomForestRegressor,5,30.895983842218563,fixed_params
0.9,SMT,data\a1,RandomForestRegressor,6,1800.9876763716468,fixed_params
0.9,SMT,data\a1,RandomForestRegressor,7,21.538276281116342,fixed_params
0.9,SMT,data\a1,RandomForestRegressor,8,5832.756280325884,fixed_params
0.9,SMT,data\a1,RandomForestRegressor,9,6564.649180815941,fixed_params
0.9,SMT,data\a1,RandomForestRegressor,10,3321.1088489206422,fixed_params
0.9,SMT,data\a1,RandomForestRegressor,11,1906.2274624190202,fixed_params
0.9,SMT,data\a1,RandomForestRegressor,12,3889.630881170837,fixed_params
0.9,SMT,data\a1,RandomForestRegressor,13,38.35167953145317,fixed_params
0.9,SMT,data\a1,RandomForestRegressor,14,42.48372384153695,fixed_params
0.9,SMT,data\a1,RandomForestRegressor,15,38.547745737077925,fixed_params
0.9,SMT,data\a1,RandomForestRegressor,16,2220.9982191779495,fixed_params
0.9,SMT,data\a1,RandomForestRegressor,17,384.2377628669498,fixed_params
0.9,SMT,data\a1,RandomForestRegressor,18,4109.463591381116,fixed_params
0.9,SMT,data\a1,RandomForestRegressor,19,3151.4319964382007,fixed_params
0.9,SMT,data\a1,SVR,0,49.87398851143047,fixed_params
0.9,SMT,data\a1,SVR,1,2248.4531879552846,fixed_params
0.9,SMT,data\a1,SVR,2,4714.1121013786515,fixed_params
0.9,SMT,data\a1,SVR,3,2228.0515434100566,fixed_params
0.9,SMT,data\a1,SVR,4,36.40241132087785,fixed_params
0.9,SMT,data\a1,SVR,5,53.39638497090094,fixed_params
0.9,SMT,data\a1,SVR,6,1136.2386852281036,fixed_params
0.9,SMT,data\a1,SVR,7,30.907171534518334,fixed_params
0.9,SMT,data\a1,SVR,8,6226.8607811910515,fixed_params
0.9,SMT,data\a1,SVR,9,7265.667010566529,fixed_params
0.9,SMT,data\a1,SVR,10,4940.411475383569,fixed_params
0.9,SMT,data\a1,SVR,11,1771.5712636837004,fixed_params
0.9,SMT,data\a1,SVR,12,4223.67152157287,fixed_params
0.9,SMT,data\a1,SVR,13,38.39130058413515,fixed_params
0.9,SMT,data\a1,SVR,14,54.50744180566158,fixed_params
0.9,SMT,data\a1,SVR,15,44.66634237457641,fixed_params
0.9,SMT,data\a1,SVR,16,2830.2011717386335,fixed_params
0.9,SMT,data\a1,SVR,17,1109.0593596364874,fixed_params
0.9,SMT,data\a1,SVR,18,5134.1282475403905,fixed_params
0.9,SMT,data\a1,SVR,19,4218.338846875967,fixed_params
0.9,SMT,data\a1,XGBRegressor,0,27.22216776869192,fixed_params
0.9,SMT,data\a1,XGBRegressor,1,2757.8596353149337,fixed_params
0.9,SMT,data\a1,XGBRegressor,2,5959.741633380186,fixed_params
0.9,SMT,data\a1,XGBRegressor,3,441.5539515658435,fixed_params
0.9,SMT,data\a1,XGBRegressor,4,48.03954951026463,fixed_params
0.9,SMT,data\a1,XGBRegressor,5,45.155622663267074,fixed_params
