rel_thres,strategy,dataset,model,fold,sera_score,config
0.76,SMT,data\a1,BaggingRegressor,0,58.506770016952004,fixed_params
0.76,SMT,data\a1,BaggingRegressor,1,2113.457064452014,fixed_params
0.76,SMT,data\a1,BaggingRegressor,2,5624.998966068733,fixed_params
0.76,SMT,data\a1,BaggingRegressor,3,376.6540576449554,fixed_params
0.76,SMT,data\a1,BaggingRegressor,4,31.064411901665736,fixed_params
0.76,SMT,data\a1,BaggingRegressor,5,39.16654375526662,fixed_params
0.76,SMT,data\a1,BaggingRegressor,6,1344.285425996586,fixed_params
0.76,SMT,data\a1,BaggingRegressor,7,27.449583754196098,fixed_params
0.76,SMT,data\a1,BaggingRegressor,8,7541.306107710388,fixed_params
0.76,SMT,data\a1,BaggingRegressor,9,5513.062872057624,fixed_params
0.76,SMT,data\a1,BaggingRegressor,10,4576.833073464284,fixed_params
0.76,SMT,data\a1,BaggingRegressor,11,3514.193428997918,fixed_params
0.76,SMT,data\a1,BaggingRegressor,12,3850.109040235749,fixed_params
0.76,SMT,data\a1,BaggingRegressor,13,48.4162986223743,fixed_params
0.76,SMT,data\a1,BaggingRegressor,14,48.41038028357882,fixed_params
0.76,SMT,data\a1,BaggingRegressor,15,41.89287005589254,fixed_params
0.76,SMT,data\a1,BaggingRegressor,16,2363.2830246088342,fixed_params
0.76,SMT,data\a1,BaggingRegressor,17,843.0113855676249,fixed_params
0.76,SMT,data\a1,BaggingRegressor,18,3626.440079382506,fixed_params
0.76,SMT,data\a1,BaggingRegressor,19,3168.5532169627895,fixed_params
0.76,SMT,data\a1,DecisionTreeRegressor,0,56.45721021714851,fixed_params
0.76,SMT,data\a1,DecisionTreeRegressor,1,4423.453869531862,fixed_params
0.76,SMT,data\a1,DecisionTreeRegressor,2,4419.520750000001,fixed_params
0.76,SMT,data\a1,DecisionTreeRegressor,3,1946.8842604052356,fixed_params
0.76,SMT,data\a1,DecisionTreeRegressor,4,75.6538622761709,fixed_params
0.76,SMT,data\a1,DecisionTreeRegressor,5,53.670341685872664,fixed_params
0.76,SMT,data\a1,DecisionTreeRegressor,6,2785.2900572544377,fixed_params
0.76,SMT,data\a1,DecisionTreeRegressor,7,37.96415584169722,fixed_params
0.76,SMT,data\a1,DecisionTreeRegressor,8,2813.2173157381317,fixed_params
0.76,SMT,data\a1,DecisionTreeRegressor,9,6890.705549999999,fixed_params
0.76,SMT,data\a1,DecisionTreeRegressor,10,5841.099589732851,fixed_params
0.76,SMT,data\a1,DecisionTreeRegressor,11,1655.034726781953,fixed_params
0.76,SMT,data\a1,DecisionTreeRegressor,12,3793.2114666037714,fixed_params
0.76,SMT,data\a1,DecisionTreeRegressor,13,71.96472244600459,fixed_params
0.76,SMT,data\a1,DecisionTreeRegressor,14,90.42719654141538,fixed_params
0.76,SMT,data\a1,DecisionTreeRegressor,15,50.41403284074979,fixed_params
0.76,SMT,data\a1,DecisionTreeRegressor,16,2603.2377,fixed_params
0.76,SMT,data\a1,DecisionTreeRegressor,17,2729.366650794233,fixed_params
0.76,SMT,data\a1,DecisionTreeRegressor,18,8709.6975,fixed_params
0.76,SMT,data\a1,DecisionTreeRegressor,19,9100.062345267112,fixed_params
0.76,SMT,data\a1,MLPRegressor,0,71645.14748786403,fixed_params
0.76,SMT,data\a1,MLPRegressor,1,3437992.796884167,fixed_params
0.76,SMT,data\a1,MLPRegressor,2,46750.38006132656,fixed_params
0.76,SMT,data\a1,MLPRegressor,3,85160.58428627165,fixed_params
0.76,SMT,data\a1,MLPRegressor,4,47586.14716304549,fixed_params
0.76,SMT,data\a1,MLPRegressor,5,3193.3876264827386,fixed_params
0.76,SMT,data\a1,MLPRegressor,6,34077.39224574325,fixed_params
0.76,SMT,data\a1,MLPRegressor,7,125445.72452923867,fixed_params
0.76,SMT,data\a1,MLPRegressor,8,25030.14253799333,fixed_params
0.76,SMT,data\a1,MLPRegressor,9,29525.249999722455,fixed_params
0.76,SMT,data\a1,MLPRegressor,10,24014.000458581635,fixed_params
0.76,SMT,data\a1,MLPRegressor,11,133694.06922701068,fixed_params
0.76,SMT,data\a1,MLPRegressor,12,28866.455439023674,fixed_params
0.76,SMT,data\a1,MLPRegressor,13,3581.616146759336,fixed_params
0.76,SMT,data\a1,MLPRegressor,14,63060.68228682703,fixed_params
0.76,SMT,data\a1,MLPRegressor,15,47638.147466855065,fixed_params
0.76,SMT,data\a1,MLPRegressor,16,108296.31952193787,fixed_params
0.76,SMT,data\a1,MLPRegressor,17,100138.9613083186,fixed_params
0.76,SMT,data\a1,MLPRegressor,18,592682.0636454097,fixed_params
0.76,SMT,data\a1,MLPRegressor,19,1084632.107240481,fixed_params
0.76,SMT,data\a1,RandomForestRegressor,0,48.30902041726335,fixed_params
0.76,SMT,data\a1,RandomForestRegressor,1,1410.5761042134484,fixed_params
0.76,SMT,data\a1,RandomForestRegressor,2,4394.419356492252,fixed_params
0.76,SMT,data\a1,RandomForestRegressor,3,400.4478412551602,fixed_params
0.76,SMT,data\a1,RandomForestRegressor,4,38.26562447909502,fixed_params
0.76,SMT,data\a1,RandomForestRegressor,5,32.65631414088467,fixed_params
0.76,SMT,data\a1,RandomForestRegressor,6,1706.4659490157837,fixed_params
0.76,SMT,data\a1,RandomForestRegressor,7,18.508132205267188,fixed_params
0.76,SMT,data\a1,RandomForestRegressor,8,5549.2766949665365,fixed_params
0.76,SMT,data\a1,RandomForestRegressor,9,5106.834912033965,fixed_params
0.76,SMT,data\a1,RandomForestRegressor,10,2747.304960437209,fixed_params
0.76,SMT,data\a1,RandomForestRegressor,11,1979.3667405872022,fixed_params
0.76,SMT,data\a1,RandomForestRegressor,12,4144.326898168287,fixed_params
0.76,SMT,data\a1,RandomForestRegressor,13,45.14363956222346,fixed_params
0.76,SMT,data\a1,RandomForestRegressor,14,37.91398410959162,fixed_params
0.76,SMT,data\a1,RandomForestRegressor,15,34.03340016958516,fixed_params
0.76,SMT,data\a1,RandomForestRegressor,16,2515.954968416232,fixed_params
0.76,SMT,data\a1,RandomForestRegressor,17,395.6409987471607,fixed_params
0.76,SMT,data\a1,RandomForestRegressor,18,4537.556085677907,fixed_params
0.76,SMT,data\a1,RandomForestRegressor,19,3263.658462141264,fixed_params
0.76,SMT,data\a1,SVR,0,49.978214881880284,fixed_params
0.76,SMT,data\a1,SVR,1,2433.7320209418763,fixed_params
0.76,SMT,data\a1,SVR,2,5033.201557430246,fixed_params
0.76,SMT,data\a1,SVR,3,2606.738267895423,fixed_params
0.76,SMT,data\a1,SVR,4,35.06230495536581,fixed_params
0.76,SMT,data\a1,SVR,5,53.05141988562525,fixed_params
0.76,SMT,data\a1,SVR,6,1405.9240162623812,fixed_params
0.76,SMT,data\a1,SVR,7,27.987484547477518,fixed_params
0.76,SMT,data\a1,SVR,8,6782.360690837189,fixed_params
0.76,SMT,data\a1,SVR,9,8084.955861780199,fixed_params
0.76,SMT,data\a1,SVR,10,5660.429772317893,fixed_params
0.76,SMT,data\a1,SVR,11,1906.6527892510605,fixed_params
0.76,SMT,data\a1,SVR,12,4693.867041514579,fixed_params
0.76,SMT,data\a1,SVR,13,40.73911368642123,fixed_params
0.76,SMT,data\a1,SVR,14,55.10327055855431,fixed_params
0.76,SMT,data\a1,SVR,15,41.82017427581783,fixed_params
0.76,SMT,data\a1,SVR,16,3067.1237551724153,fixed_params
0.76,SMT,data\a1,SVR,17,1321.51582078358,fixed_params
0.76,SMT,data\a1,SVR,18,5737.659398777513,fixed_params
0.76,SMT,data\a1,SVR,19,4972.307808459112,fixed_params
0.76,SMT,data\a1,XGBRegressor,0,61.022432570552894,fixed_params
0.76,SMT,data\a1,XGBRegressor,1,2757.8596353149337,fixed_params
0.76,SMT,data\a1,XGBRegressor,2,6444.327671667688,fixed_params
0.76,SMT,data\a1,XGBRegressor,3,760.6288703591817,fixed_params
0.76,SMT,data\a1,XGBRegressor,4,36.37439555583174,fixed_params
